date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:46:57	37081/37081	---M--	200	added ('OK')	image/png	etag:%22a6b10f5a49d7b28d73277233e9ef2961%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2008-winners-final_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2008-winners-final_orig.png	(from https://www.hirchert.com/winners.html)
12:46:58	35422/35422	---M--	200	added ('OK')	image/png	etag:%2232d9febed24171d045235dc8625324ea%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2007-winners-final_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2007-winners-final_orig.png	(from https://www.hirchert.com/winners.html)
12:46:58	32148/32148	---M--	200	added ('OK')	image/png	etag:%2284dbeb5e25268bbf1287d4430ac50a37%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2006-winners-final_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2006-winners-final_orig.png	(from https://www.hirchert.com/winners.html)
12:46:58	33767/33767	---M--	200	added ('OK')	image/png	etag:%22302f4beb12ee4f08cbf0445d378d393f%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2005-winners-final_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2005-winners-final_orig.png	(from https://www.hirchert.com/winners.html)
12:46:58	34930/34930	---M--	200	added ('OK')	image/png	etag:%222265231a143e11b891c56ff9b51a9a13%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2004-winners-final_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2004-winners-final_orig.png	(from https://www.hirchert.com/winners.html)
12:46:58	34831/34831	---M--	200	added ('OK')	image/png	etag:%22af9e09b7afe06e7105089c80ff8f8de9%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2003-winners-final_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2003-winners-final_orig.png	(from https://www.hirchert.com/winners.html)
12:46:59	36457/36457	---M--	200	added ('OK')	image/png	etag:%22b1ece9f5918c1e4fcf1f344ec48cd364%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2002-winners-final_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2002-winners-final_orig.png	(from https://www.hirchert.com/winners.html)
12:46:59	33042/33042	---M--	200	added ('OK')	image/png	etag:%2212be0c7ebccc9a0f01b37836d5d8e2ed%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2001-winners-final_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2001-winners-final_orig.png	(from https://www.hirchert.com/winners.html)
12:47:00	1347686/1347686	---M--	200	added ('OK')	image/png	etag:%226fd1174a2fa9b2d88ed4862dd20561ca%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/published/2025-draft.png?1765824856	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/published/2025-draft9147.png	(from https://www.hirchert.com/draft-results.html)
12:47:00	90034/90034	---M--	200	added ('OK')	image/png	etag:%22ab5280dcfaedefd8a5716fbdf0ebc661%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2024-draft-results_2.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2024-draft-results_2.png	(from https://www.hirchert.com/draft-results.html)
12:47:00	90167/90167	---M--	200	added ('OK')	image/png	etag:%22fa868fa6ec50d861a0e4b2d1bac35790%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2023-draft-results_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2023-draft-results_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:00	62693/62693	---M--	200	added ('OK')	image/png	etag:%22f574d9869f2539114963e0092b3f4cd4%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2022-draft-results_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2022-draft-results_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:00	62918/62918	---M--	200	added ('OK')	image/png	etag:%227828a1d987a109ffffd4a4535d5f104f%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2021-draft-results_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2021-draft-results_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:01	61332/61332	---M--	200	added ('OK')	image/png	etag:%225240a4de29ae3dd1ef370180c158707c%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2020-draft-results_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2020-draft-results_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:01	60604/60604	---M--	200	added ('OK')	image/png	etag:%22447be805141683e33da47e4df5ff7dbb%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2019-draft-results_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2019-draft-results_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:01	30894/30894	---M--	200	added ('OK')	image/png	etag:%223f9d84d61d94e9d05180489278b0281a%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2018-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2018-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:01	31282/31282	---M--	200	added ('OK')	image/png	etag:%22426023ab4e864cf6bd40248df5416a8f%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2018-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2018-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:01	31290/31290	---M--	200	added ('OK')	image/png	etag:%2225b7c93e1707d8b8afca4f28511423e9%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2017-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2017-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:02	31239/31239	---M--	200	added ('OK')	image/png	etag:%2292360fc136a16b3f581ac76948bc621c%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2017-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2017-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:02	27634/27634	---M--	200	added ('OK')	image/png	etag:%22b3b7088d1414c345d22dbdaf2620a069%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2016-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2016-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:02	27629/27629	---M--	200	added ('OK')	image/png	etag:%22c7f37962d3095cce2f7fccd9c5a69c31%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2016-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2016-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:02	26402/26402	---M--	200	added ('OK')	image/png	etag:%22dfe5a740962df7b25cfc2ae8f6027465%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2015-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2015-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:03	26951/26951	---M--	200	added ('OK')	image/png	etag:%229a43fd7e3b311189e2784aa186b7b8e3%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2015-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2015-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:03	26977/26977	---M--	200	added ('OK')	image/png	etag:%22a74df5287ead227782d1857e03caf868%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2014-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2014-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:03	26547/26547	---M--	200	added ('OK')	image/png	etag:%22dbdceeefb62709565096a7759961b933%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2014-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2014-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:03	26822/26822	---M--	200	added ('OK')	image/png	etag:%22762048886c0c09aa475c4a571d9955e8%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2013-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2013-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:03	26651/26651	---M--	200	added ('OK')	image/png	etag:%22e73058d3dc5f8f9e915d89b885882050%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2013-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2013-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:04	25835/25835	---M--	200	added ('OK')	image/png	etag:%22ba60d145e0e642da540d1c1e4cdb1464%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2012-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2012-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:04	27076/27076	---M--	200	added ('OK')	image/png	etag:%22a6bd0143703c06fc400b616c6f3c5576%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2012-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2012-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:04	26749/26749	---M--	200	added ('OK')	image/png	etag:%2225e1118ae604d24ecf8d644f7a716e3b%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2011-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2011-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:04	27237/27237	---M--	200	added ('OK')	image/png	etag:%225db41cc61629b5017eb95b71c4b312fc%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2011-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2011-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:05	26007/26007	---M--	200	added ('OK')	image/png	etag:%224b81ff2e279fe0ee1e34e3e0619b163e%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2010-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2010-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:05	26174/26174	---M--	200	added ('OK')	image/png	etag:%226871f20c156af84a3e8fd6c1949da1da%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2010-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2010-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:05	26771/26771	---M--	200	added ('OK')	image/png	etag:%225ed4bb2aca3f745fdf441cad0da7e0c9%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2009-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2009-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:05	27807/27807	---M--	200	added ('OK')	image/png	etag:%221d149cc8878185e3e8d9ab8fac41fbcf%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2009-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2009-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:06	26132/26132	---M--	200	added ('OK')	image/png	etag:%225a2b541bf4fa31a8eaa24c57c3f26322%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2008-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2008-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:06	26989/26989	---M--	200	added ('OK')	image/png	etag:%22e089a76cb2a293333b79f64f50e7c797%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2008-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2008-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:06	26259/26259	---M--	200	added ('OK')	image/png	etag:%22da426031f31e2115b9ec99f85d8e62e1%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2007-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2007-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:06	26731/26731	---M--	200	added ('OK')	image/png	etag:%2209bc12064daec6a30e8a9e2ad37eb50a%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2007-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2007-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:06	25853/25853	---M--	200	added ('OK')	image/png	etag:%224f49f3500b84556ae87fd4cf26b4d522%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2006-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2006-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:07	26921/26921	---M--	200	added ('OK')	image/png	etag:%222b24303635bcfdb69516776bcf294b12%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2006-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2006-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:07	26172/26172	---M--	200	added ('OK')	image/png	etag:%2250ee4b54fe00b7a0b976000c32eb1b98%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2005-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2005-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:07	26868/26868	---M--	200	added ('OK')	image/png	etag:%22ffdbf64d948fdd798bb4f071045af3d6%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2005-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2005-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:07	25929/25929	---M--	200	added ('OK')	image/png	etag:%22f33d7be7f8feb9caae74f5d62df0ea5f%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2004-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2004-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:08	26313/26313	---M--	200	added ('OK')	image/png	etag:%221f125419ebf7891a99132d5da11f2e46%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2004-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2004-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:08	26632/26632	---M--	200	added ('OK')	image/png	etag:%22ade6398eeba0f10f836c0cbeb4df8c8f%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2003-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2003-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:08	22367/22367	---M--	200	added ('OK')	image/png	etag:%22c8970e01fe2e1c4c1a0581f04e529f01%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2003-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2003-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:08	26635/26635	---M--	200	added ('OK')	image/png	etag:%2290ff5fc65db8c092764d481eb94dcc0c%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2002-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2002-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:08	22367/22367	---M--	200	added ('OK')	image/png	etag:%22be06fdbe4e6a5fa9410ce30e9eaa394b%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2002-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2002-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:09	28601/28601	---M--	200	added ('OK')	image/png	etag:%22bea8b12ac800d086dd4ed585c372ab1a%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2001-draft-results-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2001-draft-results-01_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:09	14618/14618	---M--	200	added ('OK')	image/png	etag:%22f73d98e0a1cd84798c1afa3a0e691c4d%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2001-draft-results-02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2001-draft-results-02_orig.png	(from https://www.hirchert.com/draft-results.html)
12:47:10	49522/49522	---M--	200	added ('OK')	image/png	etag:%22746aa758b03b7e8f916d4b3afb318eb8%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/2025-recordbook1-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/2025-recordbook1-01_orig.png	(from https://www.hirchert.com/record-book.html)
12:47:10	120923/120923	---M--	200	added ('OK')	image/png	etag:%22e944399a4ff914f8eed75c4a9efaf722%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/leaders00-01_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/leaders00-01_orig.png	(from https://www.hirchert.com/record-book.html)
12:47:10	56370/56370	---M--	200	added ('OK')	image/png	etag:%225658e6e5d5c89263c0c6c2f1465be69f%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/leaders01-00_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/leaders01-00_orig.png	(from https://www.hirchert.com/record-book.html)
12:47:11	663925/663925	---M--	200	added ('OK')	image/png	etag:%2240018051329c1d75431d5699c809775c%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/published/rules1-00.png?1765910548	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/published/rules1-0039f2.png	(from https://www.hirchert.com/rules--payout.html)
12:47:12	48045/48045	---M--	200	added ('OK')	image/png	etag:%229770d2432abf362ab6f81956393f2b11%22	https://www.hirchert.com/uploads/3/7/3/5/37352185/rules02_orig.png	C:/Users/hirch/OneDrive/My%20Web%20Workspace/hirchert.com/hirchert.com/www.hirchert.com/uploads/3/7/3/5/37352185/rules02_orig.png	(from https://www.hirchert.com/rules--payout.html)
12:47:12	146/146	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2021%20Jul%202026%2019:47:13%20GMT	http://cdn2.editmysite.com/robots.txt		(from http://cdn2.editmysite.com/fonts/Karla/font.css?2)
